created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-04-25 14:00:00+00:00,"#ICYMI Dancers say ‘thank you’ to Covid-19 frontline workers through virtual ballet performance
 https://t.co/uGnzW5Ok0C",ietrending,new delhi india,Trending conversations and social media buzz from @indianexpress,4906,55,10953,False,
2020-04-25 14:00:02+00:00,"RT @alicia_budhram: An egg, a seed, a bud, two drops of protoplasm, a cell, dark matter, darkness, are all POTENTIAL OF POSSIBILITIES. 
Out…",subaash333,kerala india world sky,"🎶Simple & Beautiful life☎️BSNL Engineer|Beyond 🙏Religion/🐍Politics/🇮🇳Country|🚴‍♂️ Single|
🐕U are the Lyrics..I am the Melody..",185,364,5168,False,"An egg, a seed, a bud, two drops of protoplasm, a cell, dark matter, darkness, are all POTENTIAL OF POSSIBILITIES. 
Out of which magnificent life and beauty emerges. 
YOU are the seed, grow, arise, expand, develop, excell &amp; fill the garden🌻🌸🌷🌿
#SaturdayThoughts
#StayAtHome https://t.co/T0ja6qpSSj"
2020-04-25 14:00:03+00:00,"RT @RaghuramRRajan: Not all Heroes wear cape. Some just wear the identity cards. 
Not all Heroes deal with the criminals, some are dealing…",chaturmanish15,bhopal india,Part of India's financial army. Proud to be an IOBian. All Tweets Are Personal Views. RTs Are Not Endorsements.,57,36,660,False,"Not all Heroes wear cape. Some just wear the identity cards. 
Not all Heroes deal with the criminals, some are dealing with crowds in the crisis of Corona.
They aren't Soldiers, They are Bankers fighting a war at the front against this pandemic. #BankersUnited to make a change."
2020-04-25 14:00:03+00:00,"RT @lawinforce: ‘Andhra Ruling Party MLA Thwarted Screening Of Tablighi Returnees In Kurnool, Responsible For Huge Rise In Covid-19 Cases’:…",sssan225,india,"All things Automotive;
Motorcycle Gear business;
Road Safety proponent;
Agriculturist;
Guess what - Foodie too 😂",91,405,2518,False,"‘Andhra Ruling Party MLA Thwarted Screening Of Tablighi Returnees In Kurnool, Responsible For Huge Rise In Covid-19 Cases’: Legal Group - Via @SwarajyaMag  

https://t.co/E7dD8ci3eR"
2020-04-25 14:00:04+00:00,"RT @srivatsayb: 🇮🇳 INDIA
Test: ₹4,500
Treatment: Free in Govt hospitals, chargeable at Private

🇱🇰 SRI LANKA
Test: ₹2400
Treatment: Free in…",Kashifkolkata,kolkata india,,28,174,2339,False,"🇮🇳 INDIA
Test: ₹4,500
Treatment: Free in Govt hospitals, chargeable at Private

🇱🇰 SRI LANKA
Test: ₹2400
Treatment: Free in Govt hospitals, No admission in Private

🇧🇩 BANGLADESH
Test: Free
Treatment: Free in both Govt &amp; Private

Which model is better?🤔 https://t.co/THDp2H9fGL"
2020-04-25 14:00:05+00:00,RT @sanjayjavin: #BiharFightsCorona 4th update of the day.3 more covid-19 +ve case in bihar taking the total to 242.1-male 17 years chainpu…,DR_DHIRENDRA_NS,bihar sharif india,"Ambassador of Peace, Belonging to The FAMILY of LORD BUDHA,You can Follow ME if You Believe in TRUTH, NON-VIOLENCE, LOVE, PEACE, COMPASSION. MO.-09334599000",431,203,51120,False,"#BiharFightsCorona 4th update of the day.3 more covid-19 +ve case in bihar taking the total to 242.1-male 17 years chainpur,kaimur/1-female 45 years bidupur,vaishali/1-female 15 years new bhojpur, buxar .came in touch with covid-19 positive."
2020-04-25 14:00:06+00:00,"RT @Ram_Guha: In the wake of COVID-19, our ""democratic"" government has been as callous towards the poor as the British Raj, while our ""mode…",greatairi,new delhi india,"Money Lost Nothing Lost, Health Lost Something Lost, CHARACTER Lost EVERYTHING Lost !!!",16723,897,174820,False,"In the wake of COVID-19, our ""democratic"" government has been as callous towards the poor as the British Raj, while our ""modern"" society has displayed a hatred towards religious minorities once characteristic of medieval Europe. My column in @ttindia :
https://t.co/LuEWAjibCJ"
2020-04-25 14:00:06+00:00,RT @AimraIndia: @PiyushGoyal @narendramodi Thankful that a level playing field was maintained for mobile retailers ! Online can operate for…,suresh06071981,bhiwadi india,,1,32,81,False,"@PiyushGoyal @narendramodi Thankful that a level playing field was maintained for mobile retailers ! Online can operate for essential items only! If you make mobile phones an essential items, you once again give an unfair advantage to Online platform for sales during lockdown. 
#SaveMobileshops"
2020-04-25 14:00:06+00:00,"RT @SinghShaktiBJP: Everyone is a warrior this moment to fight against #COVID19.
Doctors are staying at work for saving life and we are sta…",ChiraRomit,new delhi india,"Serve the people, Live like a legend, Live for your country.
Jai hind Jai jwan.Ex president history Ramjas College.Abvp activist..",36,228,753,False,"Everyone is a warrior this moment to fight against #COVID19.
Doctors are staying at work for saving life and we are staying at home to support doctors.
#WeLoveDoctors https://t.co/5CrnIksFY3"
2020-04-25 14:00:07+00:00,"RT @aslahtweets: Arrested Jamia student leader Safoora Zargar is 3 month pregnant and in this condition, she requires proper care and medic…",shamun_raza,jharkhand india,"A citizen, a student and an artist.",178,245,8531,False,"Arrested Jamia student leader Safoora Zargar is 3 month pregnant and in this condition, she requires proper care and medical supervision. This kind of action during the lockdown and a pandemic is a violation of her constitutional rights. 

#RepealUAPA 
#releasesafoorazargar https://t.co/7XwWfqt5eW"
